snapshot_date,underlying,option_code,option_type,strike,volume,turnover,open_interest,implied_volatility,premium
2026-06-17,US.COHR,US.COHR260618C405000,CALL,405.0,332,134205.0,211,1.55952,272.5
2026-06-17,US.COHR,US.COHR260626C440000,CALL,440.0,311,177240.0,205,0.94244,480.0
2026-06-17,US.COHR,US.COHR260702P270000,PUT,270.0,231,32478.0,182,1.0705,167.5
2026-06-17,US.COHR,US.COHR260717P350000,PUT,350.0,220,520255.0,651,0.92756,2525.0
2026-06-17,US.COHR,US.COHR260618C420000,CALL,420.0,203,36766.0,666,1.43819,70.0
2026-06-17,US.COIN,US.COIN260717P95000,PUT,95.0,10584,384061.0,21466,1.06167,50.0
2026-06-17,US.COIN,US.COIN260618C180000,CALL,180.0,9616,654328.0,6455,1.13364,18.0
2026-06-17,US.COIN,US.COIN260618C170000,CALL,170.0,8079,3384675.0,15099,0.98502,116.0
2026-06-17,US.COIN,US.COIN260618P200000,PUT,200.0,7943,24448858.0,8422,0.0,3477.5
2026-06-17,US.COIN,US.COIN260626C175000,CALL,175.0,7359,4003608.0,2362,0.67723,322.5
2026-06-17,US.COIN,US.COIN260626C182500,CALL,182.5,6792,2144155.0,574,0.68047,167.0
2026-06-17,US.COIN,US.COIN260618C175000,CALL,175.0,5649,982992.0,3856,1.03234,42.0
2026-06-17,US.COIN,US.COIN260618C167500,CALL,167.5,5207,2737454.0,7963,0.98616,191.5
2026-06-17,US.COIN,US.COIN260618C160000,CALL,160.0,4738,5619717.0,10539,1.00525,610.0
2026-06-17,US.COIN,US.COIN260618P230000,PUT,230.0,4249,24721710.0,679,0.0,6362.5
2026-06-17,US.CRCL,US.CRCL260702P50000,PUT,50.0,6828,61592.0,84,1.06474,6.0
2026-06-17,US.CRCL,US.CRCL260618P105000,PUT,105.0,5550,11184765.0,1377,0.0,2315.0
2026-06-17,US.CRCL,US.CRCL260618C85000,CALL,85.0,4887,476424.0,3973,1.21449,43.0
2026-06-17,US.CRCL,US.CRCL260618P110000,PUT,110.0,3763,9245591.0,1174,0.0,2810.0
2026-06-17,US.CRCL,US.CRCL260618P100000,PUT,100.0,3615,6131559.0,3319,0.0,1897.5
2026-06-17,US.CRCL,US.CRCL260618C90000,CALL,90.0,2759,51929.0,5514,1.3556,8.5
2026-06-17,US.CRCL,US.CRCL260626C100000,CALL,100.0,2046,92059.0,1343,0.91168,35.5
2026-06-17,US.CRCL,US.CRCL260618P120000,PUT,120.0,1978,7366726.0,617,0.0,3892.5
2026-06-17,US.CRCL,US.CRCL260618C82000,CALL,82.0,1675,299718.0,591,1.15633,112.5
2026-06-17,US.CRCL,US.CRCL260626C90000,CALL,90.0,1638,279444.0,1665,0.85911,131.0
2026-06-17,US.CRM,US.CRM260618P230000,PUT,230.0,34012,246459808.0,4972,3.93294,7515.0
2026-06-17,US.CRM,US.CRM260618P190000,PUT,190.0,14017,46311879.0,4410,2.09035,3507.5
2026-06-17,US.CRM,US.CRM260618P195000,PUT,195.0,9315,34988540.0,1334,2.31303,4007.5
2026-06-17,US.CRM,US.CRM260618P280000,PUT,280.0,9266,113902231.0,1057,5.30921,12510.0
2026-06-17,US.CRM,US.CRM260618P220000,PUT,220.0,9032,56943015.0,1028,3.95003,6532.5
2026-06-17,US.CRM,US.CRM260821C200000,CALL,200.0,7446,1477223.0,12560,0.45393,153.0
2026-06-17,US.CRM,US.CRM260618P180000,PUT,180.0,5310,12227200.0,5507,1.94858,2527.5
2026-06-17,US.CRM,US.CRM260618P155000,PUT,155.0,5038,391785.0,4453,0.59203,168.0
2026-06-17,US.CRM,US.CRM260618P200000,PUT,200.0,5016,21771635.0,646,2.52692,4507.5
2026-06-17,US.CRM,US.CRM260618C160000,CALL,160.0,4581,490383.0,950,0.64364,35.0
2026-06-17,US.CRWD,US.CRWD260717P200000,PUT,200.0,1254,13274.0,582,1.91347,82.5
2026-06-17,US.CRWD,US.CRWD260618P380000,PUT,380.0,1226,10002.0,998,3.79514,1.0
2026-06-17,US.CRWD,US.CRWD260618C700000,CALL,700.0,1037,389440.0,1228,0.69158,282.5
2026-06-17,US.CRWD,US.CRWD260702C685000,CALL,685.0,949,2712065.0,35,0.51832,2792.5
2026-06-17,US.CRWD,US.CRWD260717P185000,PUT,185.0,862,8376.0,862,1.79375,30.0
2026-06-17,US.CRWD,US.CRWD260724P350000,PUT,350.0,644,10344.0,4,0.81189,18.0
2026-06-17,US.CRWD,US.CRWD260626P355000,PUT,355.0,618,6076.0,320,1.49578,8.0
2026-06-17,US.CRWD,US.CRWD260618P650000,PUT,650.0,561,63950.0,922,0.77643,92.5
2026-06-17,US.CRWD,US.CRWD260626P290000,PUT,290.0,536,8547.0,163,1.96871,10.0
2026-06-17,US.CRWD,US.CRWD260626P345000,PUT,345.0,499,4427.0,87,1.5569,8.0
2026-06-17,US.CRWV,US.CRWV260618C120000,CALL,120.0,20408,5939104.0,60215,1.24712,96.5
2026-06-17,US.CRWV,US.CRWV260618C125000,CALL,125.0,17696,2119379.0,9952,1.27826,27.5
2026-06-17,US.CRWV,US.CRWV260618C130000,CALL,130.0,16419,623458.0,50653,1.40695,10.0
2026-06-17,US.CRWV,US.CRWV260618P115000,PUT,115.0,8125,1098994.0,10100,1.23985,253.0
2026-06-17,US.CRWV,US.CRWV260618P116000,PUT,116.0,6815,1387431.0,370,1.23831,305.5
2026-06-17,US.CRWV,US.CRWV260717C150000,CALL,150.0,5418,1450450.0,9572,0.87546,250.5
2026-06-17,US.CRWV,US.CRWV260618P110000,PUT,110.0,5227,239302.0,5426,1.29362,85.0
2026-06-17,US.CRWV,US.CRWV260618C122000,CALL,122.0,4777,1116905.0,1441,1.25658,59.5
2026-06-17,US.CRWV,US.CRWV260618C121000,CALL,121.0,4072,1106589.0,1313,1.23778,74.0
2026-06-17,US.CRWV,US.CRWV260626P72000,PUT,72.0,4011,40109.0,96,1.28482,5.5
2026-06-17,US.CVX,US.CVX260618P210000,PUT,210.0,6537,21194075.0,890,0.0,3225.0
2026-06-17,US.CVX,US.CVX260618P200000,PUT,200.0,6293,14083825.0,1323,1.37193,2255.0
2026-06-17,US.CVX,US.CVX260626C185000,CALL,185.0,4323,433299.0,634,0.28218,77.5
2026-06-17,US.CVX,US.CVX260710C190000,CALL,190.0,4272,593428.0,123,0.27432,114.5
2026-06-17,US.CVX,US.CVX260618C185000,CALL,185.0,3511,47980.0,8373,0.49899,6.5
2026-06-17,US.CVX,US.CVX260702C185000,CALL,185.0,2780,520821.0,53,0.28366,150.0
2026-06-17,US.CVX,US.CVX260717C185000,CALL,185.0,2685,825013.0,6727,0.26529,271.0
2026-06-17,US.CVX,US.CVX260626C182500,CALL,182.5,2676,424063.0,571,0.2795,129.5
2026-06-17,US.CVX,US.CVX260918C200000,CALL,200.0,2586,767106.0,6046,0.25727,270.0
2026-06-17,US.CVX,US.CVX260618C190000,CALL,190.0,2439,11727.0,12069,0.69862,4.0
2026-06-17,US.DDOG,US.DDOG260717C280000,CALL,280.0,944,281573.0,1635,0.6056,241.0
2026-06-17,US.DDOG,US.DDOG260821C300000,CALL,300.0,649,476570.0,2122,0.69283,705.0
2026-06-17,US.DDOG,US.DDOG260717C250000,CALL,250.0,588,506295.0,1125,0.58491,702.5
2026-06-17,US.DDOG,US.DDOG260702P130000,PUT,130.0,549,4218.0,290,1.14984,10.5
2026-06-17,US.DDOG,US.DDOG261016C260000,CALL,260.0,501,1216071.0,657,0.64694,2255.0
2026-06-17,US.DDOG,US.DDOG260821C310000,CALL,310.0,491,301982.0,183,0.69431,582.5
2026-06-17,US.DDOG,US.DDOG260702P170000,PUT,170.0,364,7444.0,29,0.79158,43.0
2026-06-17,US.DDOG,US.DDOG260702P140000,PUT,140.0,358,3747.0,287,0.92657,5.0
2026-06-17,US.DDOG,US.DDOG260702P150000,PUT,150.0,326,8603.0,127,0.84291,7.5
2026-06-17,US.DDOG,US.DDOG260710P215000,PUT,215.0,300,226500.0,111,0.58034,760.0
2026-06-17,US.DELL,US.DELL260618C430000,CALL,430.0,4490,2626828.0,849,0.99365,360.0
2026-06-17,US.DELL,US.DELL260618C450000,CALL,450.0,2423,254343.0,1737,1.02744,63.0
2026-06-17,US.DELL,US.DELL260717C450000,CALL,450.0,2063,4515743.0,1507,0.73174,2332.5
2026-06-17,US.DELL,US.DELL260618C440000,CALL,440.0,1380,318374.0,726,1.00312,155.5
2026-06-17,US.DELL,US.DELL260626P340000,PUT,340.0,1253,173124.0,110,0.89279,146.0
2026-06-17,US.DELL,US.DELL260618C420000,CALL,420.0,1212,1040110.0,1415,1.01196,752.5
2026-06-17,US.DELL,US.DELL260626C550000,CALL,550.0,1144,38225.0,89,0.83033,40.0
2026-06-17,US.DELL,US.DELL260626C500000,CALL,500.0,1128,172272.0,430,0.80282,206.0
2026-06-17,US.DELL,US.DELL260717C460000,CALL,460.0,916,1859447.0,775,0.73052,2012.5
2026-06-17,US.DELL,US.DELL260618P400000,PUT,400.0,851,234647.0,829,1.02322,162.5
2026-06-17,US.DJT,US.DJT260717P6000,PUT,6.0,2000,16000.0,1300,0.78991,6.5
2026-06-17,US.DJT,US.DJT260717C9000,CALL,9.0,1507,59587.0,1203,0.74662,37.0
2026-06-17,US.DJT,US.DJT260618C9000,CALL,9.0,790,1684.0,6121,1.46275,1.5
2026-06-17,US.DJT,US.DJT260626C10000,CALL,10.0,687,2944.0,667,1.20489,11.0
2026-06-17,US.DJT,US.DJT260618C8500,CALL,8.5,538,3718.0,2683,1.1583,4.5
2026-06-17,US.DJT,US.DJT260618P8000,PUT,8.0,428,3524.0,12142,0.90294,9.0
2026-06-17,US.DJT,US.DJT260618C9500,CALL,9.5,391,447.0,1465,2.02215,1.5
2026-06-17,US.DJT,US.DJT260626C8500,CALL,8.5,361,8691.0,2531,0.70744,20.0
2026-06-17,US.DJT,US.DJT260626C8000,CALL,8.0,291,12634.0,68,0.51808,31.5
2026-06-17,US.DJT,US.DJT260626C18000,CALL,18.0,272,540.0,5,2.31992,2.0
2026-06-17,US.DRAM,US.DRAM260918P36000,PUT,36.0,9511,1000439.0,4624,0.96315,90.0
2026-06-17,US.DRAM,US.DRAM260918P50000,PUT,50.0,7372,2387715.0,3220,0.89992,340.0
2026-06-17,US.DRAM,US.DRAM260618P69000,PUT,69.0,7011,578831.0,985,1.14398,104.0
2026-06-17,US.DRAM,US.DRAM260618P71000,PUT,71.0,6804,1034549.0,492,1.21189,215.5
2026-06-17,US.DRAM,US.DRAM260918C65000,CALL,65.0,5500,8396372.0,11757,0.91111,1517.5
2026-06-17,US.DRAM,US.DRAM260821C70000,CALL,70.0,5325,6173730.0,7460,0.89852,1067.5
2026-06-17,US.DRAM,US.DRAM260618C73500,CALL,73.5,5298,300212.0,31,1.16231,37.5
2026-06-17,US.DRAM,US.DRAM260618C72000,CALL,72.0,5109,720092.0,23239,1.19288,75.0
2026-06-17,US.DRAM,US.DRAM260626C80000,CALL,80.0,5042,650504.0,6920,0.98858,121.5
2026-06-17,US.DRAM,US.DRAM260918C78000,CALL,78.0,5011,5186225.0,5067,0.88314,962.5
2026-06-17,US.DUOL,US.DUOL260717C150000,CALL,150.0,483,140103.0,738,0.68163,225.0
2026-06-17,US.DUOL,US.DUOL260618C140000,CALL,140.0,244,10721.0,774,1.29341,5.0
2026-06-17,US.DUOL,US.DUOL260717C120000,CALL,120.0,243,340712.0,495,0.66565,1120.0
2026-06-17,US.DUOL,US.DUOL260717C135000,CALL,135.0,193,160661.0,506,0.67568,530.0
2026-06-17,US.DUOL,US.DUOL260821P115000,PUT,115.0,192,183228.0,366,0.74157,1065.0
2026-06-17,US.DUOL,US.DUOL260821P140000,PUT,140.0,191,436307.0,122,0.72464,2505.0
2026-06-17,US.DUOL,US.DUOL260618C130000,CALL,130.0,155,33770.0,1837,1.05214,45.0
2026-06-17,US.DUOL,US.DUOL260618P110000,PUT,110.0,130,1253.0,491,1.2163,5.0
2026-06-17,US.DUOL,US.DUOL260618P116000,PUT,116.0,124,2294.0,141,0.76621,7.0
2026-06-17,US.DUOL,US.DUOL260918P105000,PUT,105.0,109,86090.0,1094,0.72098,850.0
2026-06-17,US.EUV,US.EUV260618C30000,CALL,30.0,334,10819.0,412,1.10347,20.0
2026-06-17,US.EUV,US.EUV261218C30000,CALL,30.0,74,43660.0,435,0.69483,540.0
2026-06-17,US.EUV,US.EUV261218C40000,CALL,40.0,62,20784.0,1895,0.7591,315.0
2026-06-17,US.EUV,US.EUV260717P28000,PUT,28.0,47,7832.0,242,0.69539,180.0
2026-06-17,US.EUV,US.EUV260918C31000,CALL,31.0,32,13130.0,53,0.79116,385.0
2026-06-17,US.EUV,US.EUV260918C30000,CALL,30.0,30,13490.0,180,0.72638,385.0
2026-06-17,US.EUV,US.EUV260717C40000,CALL,40.0,29,1351.0,96,0.84954,35.0
2026-06-17,US.EUV,US.EUV261218C25000,CALL,25.0,20,16783.0,798,0.77462,820.0
2026-06-17,US.EUV,US.EUV261218C22000,CALL,22.0,15,15590.0,17,0.86984,1040.0
2026-06-17,US.EUV,US.EUV260618C26000,CALL,26.0,10,3580.0,173,1.70798,297.5
2026-06-17,US.EWT,US.EWT260618C105000,CALL,105.0,2250,500197.0,3437,0.57423,117.5
2026-06-17,US.EWT,US.EWT260618C108000,CALL,108.0,2178,147111.0,0,0.82547,57.5
2026-06-17,US.EWT,US.EWT261218P90000,PUT,90.0,95,44675.0,51,0.42807,520.0
2026-06-17,US.EWT,US.EWT260618C100000,CALL,100.0,67,44562.0,2959,1.08253,555.0
2026-06-17,US.EWT,US.EWT260618P105000,PUT,105.0,46,2222.0,175,0.55783,102.5
2026-06-17,US.EWT,US.EWT260717C120000,CALL,120.0,40,4000.0,12108,0.43232,105.0
2026-06-17,US.EWT,US.EWT260717C110000,CALL,110.0,35,11725.0,12703,0.39591,290.0
2026-06-17,US.EWT,US.EWT270115P105000,PUT,105.0,30,33600.0,753,0.40366,1175.0
2026-06-17,US.EWT,US.EWT270115C105000,CALL,105.0,30,41340.0,215,0.39876,1375.0
2026-06-17,US.EWT,US.EWT260717P100000,PUT,100.0,22,5271.0,231,0.42779,275.0
2026-06-17,US.FCX,US.FCX260717C80000,CALL,80.0,5733,828522.0,14192,0.53478,105.0
2026-06-17,US.FCX,US.FCX260618C70000,CALL,70.0,4287,790663.0,30051,0.79763,62.5
2026-06-17,US.FCX,US.FCX260717C70000,CALL,70.0,2626,1230682.0,30073,0.52244,377.5
2026-06-17,US.FCX,US.FCX260710C71000,CALL,71.0,2432,938925.0,37,0.53047,287.5
2026-06-17,US.FCX,US.FCX260710C80000,CALL,80.0,2265,208099.0,26,0.55448,78.5
2026-06-17,US.FCX,US.FCX260717C75000,CALL,75.0,2199,643431.0,7766,0.52285,201.5
2026-06-17,US.FCX,US.FCX261218C80000,CALL,80.0,1595,1236713.0,2146,0.55186,732.5
2026-06-17,US.FCX,US.FCX260618C75000,CALL,75.0,1372,16780.0,14772,0.91473,3.0
2026-06-17,US.FCX,US.FCX260821C75000,CALL,75.0,1264,583423.0,11854,0.53706,410.0
2026-06-17,US.FCX,US.FCX280121P75000,PUT,75.0,1082,2122622.0,81,0.5284,1975.0
2026-06-17,US.FOTO,US.FOTO261218C40000,CALL,40.0,72,18520.0,168,0.8345,187.5
2026-06-17,US.FOTO,US.FOTO260618P24000,PUT,24.0,34,1642.0,59,0.54308,55.0
2026-06-17,US.FOTO,US.FOTO260918C25000,CALL,25.0,33,10346.0,172,0.88137,365.0
2026-06-17,US.FOTO,US.FOTO260918C27000,CALL,27.0,14,4220.0,15,0.85257,285.0
2026-06-17,US.FOTO,US.FOTO260717P23000,PUT,23.0,9,1183.0,34,0.41287,82.5
2026-06-17,US.FOTO,US.FOTO261218C25000,CALL,25.0,8,4739.0,223,0.83457,510.0
2026-06-17,US.FOTO,US.FOTO261218C31000,CALL,31.0,7,2835.0,0,0.75203,285.0
2026-06-17,US.FOTO,US.FOTO260717C15000,CALL,15.0,7,6305.0,0,1.08557,875.0
2026-06-17,US.FOTO,US.FOTO260717C25000,CALL,25.0,6,960.0,56,0.69736,130.0
2026-06-17,US.FOTO,US.FOTO260918C31000,CALL,31.0,6,1308.0,20,0.83859,180.0
2026-06-17,US.FUTU,US.FUTU260618P124000,PUT,124.0,3979,9593926.0,1300,0.0,2732.5
2026-06-17,US.FUTU,US.FUTU260821P67450,PUT,67.45,2001,204103.0,6007,0.70121,122.5
2026-06-17,US.FUTU,US.FUTU260618P147450,PUT,147.45,1349,6442144.0,339,0.0,5055.0
2026-06-17,US.FUTU,US.FUTU260626P90000,PUT,90.0,1097,126875.0,378,0.59624,107.5
2026-06-17,US.FUTU,US.FUTU260918P87450,PUT,87.45,926,615886.0,776,0.59993,675.0
2026-06-17,US.FUTU,US.FUTU260618P120000,PUT,120.0,918,1888080.0,212,0.0,2310.0
2026-06-17,US.FUTU,US.FUTU260717P90000,PUT,90.0,844,265662.0,1947,0.54235,295.0
2026-06-17,US.FUTU,US.FUTU260618P157450,PUT,157.45,780,4400700.0,200,0.0,6020.0
2026-06-17,US.FUTU,US.FUTU260821C127450,CALL,127.45,768,170489.0,395,0.60627,209.5
2026-06-17,US.FUTU,US.FUTU260626P70000,PUT,70.0,751,12009.0,24,1.15784,21.0
2026-06-17,US.GDS,US.GDS260618P42000,PUT,42.0,2185,1911690.0,607,2.84048,910.0
2026-06-17,US.GDS,US.GDS260618P40000,PUT,40.0,1462,1012045.0,358,2.37205,710.0
2026-06-17,US.GDS,US.GDS260618P38000,PUT,38.0,1308,704040.0,872,0.0,470.0
2026-06-17,US.GDS,US.GDS260618P39000,PUT,39.0,994,521850.0,663,0.0,585.0
2026-06-17,US.GDS,US.GDS260618P45000,PUT,45.0,538,513180.0,139,0.0,1165.0
2026-06-17,US.GDS,US.GDS260618P37000,PUT,37.0,275,126355.0,206,0.0,345.0
2026-06-17,US.GDS,US.GDS260618P41000,PUT,41.0,150,100500.0,44,0.0,760.0
2026-06-17,US.GDS,US.GDS261218C55000,CALL,55.0,125,11250.0,2779,0.65864,145.0
2026-06-17,US.GDS,US.GDS260717C34000,CALL,34.0,50,11121.0,107,0.63483,197.5
2026-06-17,US.GDS,US.GDS260918C36000,CALL,36.0,30,11400.0,188,0.67397,340.0
2026-06-17,US.GEMI,US.GEMI260717C7500,CALL,7.5,291,2628.0,2229,1.1405,7.5
2026-06-17,US.GEMI,US.GEMI260626C5500,CALL,5.5,268,2772.0,103,1.09208,10.0
2026-06-17,US.GEMI,US.GEMI260626P5000,PUT,5.0,213,7646.0,276,1.00954,42.5
2026-06-17,US.GEMI,US.GEMI260626P4500,PUT,4.5,189,2946.0,56,0.93611,15.0
2026-06-17,US.GEMI,US.GEMI260717C5000,CALL,5.0,176,10140.0,4026,1.07715,50.0
2026-06-17,US.GEMI,US.GEMI260724P4000,PUT,4.0,101,2496.0,4,0.96124,22.5
2026-06-17,US.GEMI,US.GEMI260618C5000,CALL,5.0,93,1195.0,2051,1.85278,8.0
2026-06-17,US.GEMI,US.GEMI260618P5000,PUT,5.0,68,2050.0,1050,1.17165,25.0
2026-06-17,US.GEMI,US.GEMI260618C5500,CALL,5.5,60,277.0,1675,1.87479,1.0
2026-06-17,US.GEMI,US.GEMI260618P4500,PUT,4.5,57,331.0,4146,4.9745,30.0
2026-06-17,US.GEV,US.GEV260618C1050000,CALL,1050.0,1044,984442.0,1851,0.73579,1375.0
2026-06-17,US.GEV,US.GEV260618P830000,PUT,830.0,843,3479.0,1436,1.7392,4.0
2026-06-17,US.GEV,US.GEV260717P930000,PUT,930.0,663,1335931.0,711,0.52803,1735.0
2026-06-17,US.GEV,US.GEV260618C1030000,CALL,1030.0,590,648368.0,473,0.72498,2540.0
2026-06-17,US.GEV,US.GEV260717C1300000,CALL,1300.0,544,222987.0,942,0.50165,515.0
2026-06-17,US.GEV,US.GEV260717P960000,PUT,960.0,465,1308560.0,122,0.51561,2405.0
2026-06-17,US.GEV,US.GEV260717C1100000,CALL,1100.0,439,1370979.0,1345,0.50468,4065.0
2026-06-17,US.GEV,US.GEV260626C1100000,CALL,1100.0,426,393425.0,282,0.51726,1495.0
2026-06-17,US.GEV,US.GEV260618C1100000,CALL,1100.0,402,40005.0,899,0.72425,127.5
2026-06-17,US.GEV,US.GEV260717C1020000,CALL,1020.0,380,2307544.0,275,0.511,7740.0
2026-06-17,US.GFS,US.GFS260717P80000,PUT,80.0,979,580686.0,877,0.73686,630.0
2026-06-17,US.GFS,US.GFS260717P65000,PUT,65.0,411,55345.0,843,0.78248,140.0
2026-06-17,US.GFS,US.GFS260618C90000,CALL,90.0,341,4032.0,4803,1.39169,10.0
2026-06-17,US.GFS,US.GFS261016C100000,CALL,100.0,301,256598.0,1437,0.76496,815.0
2026-06-17,US.GFS,US.GFS260618C85000,CALL,85.0,289,20221.0,3116,1.17436,40.0
2026-06-17,US.GFS,US.GFS260717C100000,CALL,100.0,279,51782.0,18576,0.75411,165.0
2026-06-17,US.GFS,US.GFS260717C90000,CALL,90.0,187,76106.0,1528,0.74383,355.0
2026-06-17,US.GFS,US.GFS260618P70000,PUT,70.0,128,1428.0,4624,1.75181,10.0
2026-06-17,US.GFS,US.GFS260717C85000,CALL,85.0,88,50277.0,954,0.74015,510.0
2026-06-17,US.GFS,US.GFS270115C45000,CALL,45.0,79,331405.0,1289,0.79283,3950.0
2026-06-17,US.GOOGL,US.GOOGL260617C367500,CALL,367.5,26730,1922341.0,342,4.39376,1.0
2026-06-17,US.GOOGL,US.GOOGL260617C365000,CALL,365.0,25099,4132194.0,586,1.9916,2.0
2026-06-17,US.GOOGL,US.GOOGL260617C370000,CALL,370.0,19536,870918.0,1871,6.89682,1.0
2026-06-17,US.GOOGL,US.GOOGL260617P360000,PUT,360.0,15552,347215.0,743,4.73287,1.0
2026-06-17,US.GOOGL,US.GOOGL260617P362500,PUT,362.5,15370,1018312.0,544,2.65622,3.0
2026-06-17,US.GOOGL,US.GOOGL260617P365000,PUT,365.0,13942,1913440.0,1231,3.81909,134.5
2026-06-17,US.GOOGL,US.GOOGL260618C370000,CALL,370.0,10897,1593790.0,11525,0.43635,84.0
2026-06-17,US.GOOGL,US.GOOGL260618C367500,CALL,367.5,8985,2284925.0,5312,0.43363,145.0
2026-06-17,US.GOOGL,US.GOOGL260617C372500,CALL,372.5,8966,258912.0,5794,9.27664,1.0
2026-06-17,US.GOOGL,US.GOOGL260618C365000,CALL,365.0,6483,1862266.0,9521,0.43854,240.0
2026-06-17,US.HOOD,US.HOOD260618C110000,CALL,110.0,64077,8421350.0,13692,1.09122,56.5
2026-06-17,US.HOOD,US.HOOD260618C105000,CALL,105.0,36491,8173128.0,10650,1.04756,214.0
2026-06-17,US.HOOD,US.HOOD260618P105000,PUT,105.0,36236,4452015.0,2429,1.0286,189.5
2026-06-17,US.HOOD,US.HOOD260618P100000,PUT,100.0,33703,2070404.0,8869,1.07969,41.5
2026-06-17,US.HOOD,US.HOOD260618C100000,CALL,100.0,24334,9761148.0,26122,1.05926,560.0
2026-06-17,US.HOOD,US.HOOD260626C110000,CALL,110.0,23663,7833799.0,4709,0.72964,286.0
2026-06-17,US.HOOD,US.HOOD260618C120000,CALL,120.0,23248,360250.0,14897,1.39144,5.5
2026-06-17,US.HOOD,US.HOOD260618C115000,CALL,115.0,22795,1057045.0,9464,1.22305,15.5
2026-06-17,US.HOOD,US.HOOD260717C120000,CALL,120.0,20256,7629396.0,14983,0.69854,350.0
2026-06-17,US.HOOD,US.HOOD260618C102000,CALL,102.0,17424,4068481.0,3868,1.0449,400.0
2026-06-17,US.HPE,US.HPE260618C52000,CALL,52.0,12339,325721.0,12418,1.18475,10.5
2026-06-17,US.HPE,US.HPE260618C50000,CALL,50.0,11925,1314932.0,8024,1.03228,30.0
2026-06-17,US.HPE,US.HPE260618C51000,CALL,51.0,8211,345187.0,3170,1.20289,22.5
2026-06-17,US.HPE,US.HPE260618C55000,CALL,55.0,5997,31711.0,9638,1.56084,5.0
2026-06-17,US.HPE,US.HPE260618C54000,CALL,54.0,4361,39995.0,14712,1.38291,5.0
2026-06-17,US.HPE,US.HPE280121C90000,CALL,90.0,2180,1739825.0,35,0.67237,782.5
2026-06-17,US.HPE,US.HPE260717C50000,CALL,50.0,1895,679843.0,5534,0.68824,307.0
2026-06-17,US.HPE,US.HPE260618C53000,CALL,53.0,1869,43265.0,1809,1.35284,9.0
2026-06-17,US.HPE,US.HPE260717C60000,CALL,60.0,1344,148956.0,7773,0.7263,85.5
2026-06-17,US.HPE,US.HPE260821P40000,PUT,40.0,1183,178970.0,307,0.69158,193.5
2026-06-17,US.IBIT,US.IBIT260717P34000,PUT,34.0,49265,2744737.0,25942,0.43157,78.0
2026-06-17,US.IBIT,US.IBIT260618P52000,PUT,52.0,43910,66314890.0,14723,0.0,1562.5
2026-06-17,US.IBIT,US.IBIT260618C37500,CALL,37.5,28468,612714.0,13287,0.56984,5.5
2026-06-17,US.IBIT,US.IBIT260618P45000,PUT,45.0,26024,20997774.0,7790,0.0,862.5
2026-06-17,US.IBIT,US.IBIT260617C37500,CALL,37.5,24802,160027.0,2201,8.99353,1.0
2026-06-17,US.IBIT,US.IBIT260618P36000,PUT,36.0,24632,509705.0,23959,0.56458,24.0
2026-06-17,US.IBIT,US.IBIT260717P38000,PUT,38.0,21692,4468869.0,52052,0.37671,250.5
2026-06-17,US.IBIT,US.IBIT260618P36500,PUT,36.5,21297,545587.0,3045,0.53826,46.0
2026-06-17,US.IBIT,US.IBIT270115P70000,PUT,70.0,21000,69615780.0,10289,0.0,3365.0
2026-06-17,US.IBIT,US.IBIT260618C38000,CALL,38.0,18780,192561.0,23962,0.6551,3.5
2026-06-17,US.IBM,US.IBM260618P300000,PUT,300.0,5423,19195660.0,1485,0.0,3715.0
2026-06-17,US.IBM,US.IBM260618P260000,PUT,260.0,4565,628215.0,5931,0.58262,178.5
2026-06-17,US.IBM,US.IBM260717C300000,CALL,300.0,2272,591202.0,4943,0.40887,214.5
2026-06-17,US.IBM,US.IBM260618P305000,PUT,305.0,2101,8453315.0,447,0.0,4215.0
2026-06-17,US.IBM,US.IBM260618C280000,CALL,280.0,1826,59427.0,4772,0.72286,9.0
2026-06-17,US.IBM,US.IBM260618C270000,CALL,270.0,1625,286073.0,2836,0.6317,67.5
2026-06-17,US.IBM,US.IBM260618P290000,PUT,290.0,1611,4361103.0,1007,0.0,2757.5
2026-06-17,US.IBM,US.IBM260618C275000,CALL,275.0,1510,94586.0,2374,0.68456,26.0
2026-06-17,US.IBM,US.IBM260618P302500,PUT,302.5,1421,5227233.0,314,0.0,3970.0
2026-06-17,US.IBM,US.IBM260717C290000,CALL,290.0,1312,599763.0,776,0.40892,365.0
2026-06-17,US.IGV,US.IGV260618P90000,PUT,90.0,5648,339101.0,22232,0.4934,130.0
2026-06-17,US.IGV,US.IGV260918C105000,CALL,105.0,5477,982192.0,5606,0.34719,175.0
2026-06-17,US.IGV,US.IGV260618P92000,PUT,92.0,5051,773947.0,6263,0.46958,290.0
2026-06-17,US.IGV,US.IGV260918C120000,CALL,120.0,5017,265959.0,5426,0.36023,45.0
2026-06-17,US.IGV,US.IGV261218C90000,CALL,90.0,3127,3339565.0,20444,0.38066,995.0
2026-06-17,US.IGV,US.IGV260717C95000,CALL,95.0,2370,435021.0,7894,0.337,142.5
2026-06-17,US.IGV,US.IGV260618C94000,CALL,94.0,2062,20570.0,7337,0.60641,3.0
2026-06-17,US.IGV,US.IGV260717C103000,CALL,103.0,2058,110977.0,504,0.3396,30.0
2026-06-17,US.IGV,US.IGV260618P93000,PUT,93.0,2017,475541.0,2509,0.0,375.0
2026-06-17,US.IGV,US.IGV260717P85000,PUT,85.0,1855,286606.0,12298,0.32945,152.5
