snapshot_date,underlying,direction,score,reason,call_volume,put_volume,total_volume,call_share,put_share,put_call_ratio,direction_x_base,total_x_base,prior_direction,direction_share_base,reversal_bonus,history_days
2026-06-17,US.ADSK,PUT,70.55,PUT 占比 85%; PUT 较基线 3.0x; 总量较基线 2.1x,1958,11307,13265,0.1476,0.8524,5.7748,3.004,2.07,PUT,0.5789,,6
2026-06-17,US.AVGO,CALL,67.44,CALL 占比 77%; CALL 较基线 2.9x; 总量较基线 2.2x,244818,75045,319863,0.7654,0.2346,0.3065,2.929,2.232,CALL,0.5984,,6
2026-06-17,US.EWT,CALL,64.29,CALL 占比 94%; CALL 较基线 2.1x; 总量较基线 1.6x,4797,309,5106,0.9395,0.0605,0.0644,2.13,1.612,CALL,0.6599,,6
2026-06-17,US.HOOD,CALL,64.19,CALL 占比 75%; CALL 较基线 2.3x; 总量较基线 2.6x,611848,208316,820164,0.746,0.254,0.3405,2.319,2.634,CALL,0.8447,,6
2026-06-17,US.SOFI,CALL,63.02,CALL 占比 77%; CALL 较基线 2.3x; 总量较基线 2.3x,430261,128494,558755,0.77,0.23,0.2986,2.303,2.3,CALL,0.7678,,6
2026-06-17,US.WDAY,PUT,59.56,PUT 占比 68%; PUT 较基线 2.6x; 总量较基线 1.9x,4687,9871,14558,0.322,0.678,2.106,2.596,1.946,PUT,0.5012,,6
2026-06-17,US.CVX,CALL,59.25,CALL 占比 68%; CALL 较基线 2.3x; 总量较基线 2.2x,46725,22165,68890,0.6783,0.3217,0.4744,2.332,2.244,CALL,0.6593,,6
2026-06-17,US.MSFT,PUT,55.71,PUT 占比 55%; PUT 较基线 2.9x; 总量较基线 1.7x,305195,378968,684163,0.4461,0.5539,1.2417,2.945,1.666,CALL,0.3035,,6
2026-06-17,US.EUV,CALL,55.68,CALL 占比 89%; 暂无历史基线,694,84,778,0.892,0.108,0.121,,,,,,1
2026-06-17,US.APLD,CALL,53.59,CALL 占比 85%; CALL 较基线 1.5x; 总量较基线 1.4x,88288,16073,104361,0.846,0.154,0.1821,1.455,1.351,CALL,0.7724,,6
2026-06-17,US.IBM,PUT,52.74,PUT 占比 55%; PUT 较基线 2.6x; 总量较基线 1.6x,21760,26274,48034,0.453,0.547,1.2074,2.638,1.625,CALL,0.333,,6
2026-06-17,US.IBIT,PUT,52.33,PUT 占比 72%; PUT 较基线 1.9x; 总量较基线 1.4x,167569,429184,596753,0.2808,0.7192,2.5612,1.895,1.399,PUT,0.5359,,6
2026-06-17,US.TMF,CALL,52.25,CALL 占比 79%; CALL 较基线 1.6x; 总量较基线 1.4x,9980,2680,12660,0.7883,0.2117,0.2685,1.56,1.374,CALL,0.6672,,6
2026-06-17,US.GEV,CALL,51.68,CALL 占比 76%; CALL 较基线 1.8x; 总量较基线 1.1x,10474,3242,13716,0.7636,0.2364,0.3095,1.791,1.135,PUT,0.4979,,6
2026-06-17,US.ASX,CALL,51.1,CALL 占比 86%; CALL 较基线 1.3x; 总量较基线 1.1x,2941,497,3438,0.8554,0.1446,0.169,1.267,1.125,CALL,0.7485,,6
2026-06-17,US.META,CALL,50.94,CALL 占比 55%; CALL 较基线 1.9x; 总量较基线 2.2x,313540,256427,569967,0.5501,0.4499,0.8178,1.946,2.228,CALL,0.6577,,6
2026-06-17,US.FCX,CALL,50.46,CALL 占比 80%; CALL 较基线 1.4x; 总量较基线 1.2x,41550,10650,52200,0.796,0.204,0.2563,1.417,1.214,CALL,0.6447,,6
2026-06-17,US.NBIS,CALL,50.45,CALL 占比 62%; CALL 较基线 1.9x; 总量较基线 1.8x,106720,65514,172234,0.6196,0.3804,0.6139,1.872,1.782,CALL,0.5965,,6
2026-06-17,US.HPE,CALL,50.34,CALL 占比 91%; CALL 较基线 1.0x; 总量较基线 1.0x,67039,6348,73387,0.9135,0.0865,0.0947,1.0,0.967,CALL,0.8096,,6
2026-06-17,US.FOTO,CALL,49.78,CALL 占比 74%; 暂无历史基线,169,58,227,0.7445,0.2555,0.3432,,,,,,1
2026-06-17,US.UVXY,CALL,49.44,CALL 占比 83%; CALL 较基线 1.2x; 总量较基线 1.1x,36579,7415,43994,0.8315,0.1685,0.2027,1.188,1.112,CALL,0.7646,,6
2026-06-17,US.MP,CALL,49.19,CALL 占比 70%; CALL 较基线 1.7x; 总量较基线 1.3x,16303,6879,23182,0.7033,0.2967,0.4219,1.677,1.274,CALL,0.5275,,6
2026-06-17,US.CRWV,CALL,48.89,CALL 占比 74%; CALL 较基线 1.4x; 总量较基线 1.3x,137110,47017,184127,0.7446,0.2554,0.3429,1.41,1.305,CALL,0.6877,,6
2026-06-17,US.XOM,PUT,48.89,"PUT 占比 62%; PUT 较基线 1.4x; 总量较基线 0.9x; 方向反转 CALL->PUT, 占比提升 24%",17483,28688,46171,0.3787,0.6213,1.6409,1.447,0.891,CALL,0.3839,7.12,6
2026-06-17,US.AMKR,CALL,48.44,CALL 占比 71%; 暂无历史基线,13258,5391,18649,0.7109,0.2891,0.4066,,,,,,0
2026-06-17,US.OPEN,CALL,48.34,CALL 占比 85%; CALL 较基线 1.0x; 总量较基线 1.1x,80724,14799,95523,0.8451,0.1549,0.1833,1.022,1.059,CALL,0.8664,,6
2026-06-17,US.DELL,CALL,48.23,CALL 占比 76%; CALL 较基线 1.4x; 总量较基线 1.1x,27853,8916,36769,0.7575,0.2425,0.3201,1.411,1.107,CALL,0.5964,,6
2026-06-17,US.PLTR,CALL,47.07,CALL 占比 66%; CALL 较基线 1.5x; 总量较基线 1.5x,245355,124364,369719,0.6636,0.3364,0.5069,1.469,1.463,CALL,0.6628,,6
2026-06-17,US.UPST,CALL,46.71,CALL 占比 67%; CALL 较基线 1.4x; 总量较基线 1.5x,15875,7857,23732,0.6689,0.3311,0.4949,1.36,1.513,CALL,0.7318,,6
2026-06-17,US.SQQQ,CALL,45.61,CALL 占比 84%; CALL 较基线 0.9x; 总量较基线 0.8x,73012,13449,86461,0.8445,0.1555,0.1842,0.859,0.826,CALL,0.7977,,6
